EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 20-11-2023
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, HELGOLAND (STAID: 468).
Blended and updated with sources: 102176 910015 
See file sources.txt and stations.txt for more info.

SOUID,DATE,PP,Q_PP
102176,19920506,10247,    0
102176,19920507,10149,    0
102176,19920508,10043,    0
102176,19920509,10016,    0
102176,19920510,10072,    0
102176,19920511,10123,    0
102176,19920512,10166,    0
102176,19920513,10249,    0
102176,19920514,10276,    0
102176,19920515,10272,    0
102176,19920516,10333,    0
102176,19920517,10322,    0
102176,19920518,10289,    0
102176,19920519,10279,    0
102176,19920520,10246,    0
102176,19920521,10202,    0
102176,19920522,10196,    0
102176,19920523,10191,    0
102176,19920524,10177,    0
102176,19920525,10210,    0
102176,19920526,10232,    0
102176,19920527,10208,    0
102176,19920528,10194,    0
102176,19920529,10181,    0
102176,19920530,10173,    0
102176,19920531,10162,    0
102176,19920601,10122,    0
102176,19920602,10087,    0
102176,19920603,10111,    0
102176,19920604,10137,    0
102176,19920605,10149,    0
102176,19920606,10148,    0
102176,19920607,10131,    0
102176,19920608,10104,    0
102176,19920609,10125,    0
102176,19920610,10175,    0
102176,19920611,10183,    0
102176,19920612,10188,    0
102176,19920613,10214,    0
102176,19920614,10214,    0
102176,19920615,10209,    0
102176,19920616,10236,    0
102176,19920617,10263,    0
102176,19920618,10186,    0
102176,19920619,10191,    0
102176,19920620,10218,    0
102176,19920621,10168,    0
102176,19920622,10154,    0
102176,19920623,10129,    0
102176,19920624,10146,    0
102176,19920625,10187,    0
102176,19920626,10216,    0
102176,19920627,10232,    0
102176,19920628,10226,    0
102176,19920629,10183,    0
102176,19920630,10116,    0
102176,19920701,10088,    0
102176,19920702,10151,    0
102176,19920703,10158,    0
102176,19920704,10077,    0
102176,19920705,10143,    0
102176,19920706,10196,    0
102176,19920707,10204,    0
102176,19920708,10212,    0
102176,19920709,10160,    0
102176,19920710,10068,    0
102176,19920711,10083,    0
102176,19920712,10051,    0
102176,19920713,10106,    0
102176,19920714,10088,    0
102176,19920715,10178,    0
102176,19920716,10184,    0
102176,19920717,10143,    0
102176,19920718,10158,    0
102176,19920719,10166,    0
102176,19920720,10154,    0
102176,19920721,10088,    0
102176,19920722,10200,    0
102176,19920723,10256,    0
102176,19920724,10187,    0
102176,19920725,10170,    0
102176,19920726,10187,    0
102176,19920727,10166,    0
102176,19920728,10246,    0
102176,19920729,10244,    0
102176,19920730,10180,    0
102176,19920731,10201,    0
102176,19920801,10122,    0
102176,19920802,10098,    0
102176,19920803,10077,    0
102176,19920804,10151,    0
102176,19920805,10206,    0
102176,19920806,10219,    0
102176,19920807,10249,    0
102176,19920808,10199,    0
102176,19920809,10112,    0
102176,19920810,10074,    0
102176,19920811,10122,    0
102176,19920812,10109,    0
102176,19920813,10035,    0
102176,19920814,10056,    0
102176,19920815,10150,    0
102176,19920816,10146,    0
102176,19920817,10126,    0
102176,19920818,10172,    0
102176,19920819,10165,    0
102176,19920820,10124,    0
102176,19920821,10071,    0
102176,19920822,10114,    0
102176,19920823,10100,    0
102176,19920824,10123,    0
102176,19920825,10090,    0
102176,19920826,10078,    0
102176,19920827,10048,    0
102176,19920828,10034,    0
102176,19920829,10042,    0
102176,19920830,10010,    0
102176,19920831, 9994,    0
102176,19920901,10058,    0
102176,19920902,10091,    0
102176,19920903,10044,    0
102176,19920904,10060,    0
102176,19920905,10132,    0
102176,19920906,10188,    0
102176,19920907,10116,    0
102176,19920908,10136,    0
102176,19920909,10201,    0
102176,19920910,10238,    0
102176,19920911,10172,    0
102176,19920912,10244,    0
102176,19920913,10168,    0
102176,19920914,10097,    0
102176,19920915,10145,    0
102176,19920916,10197,    0
102176,19920917,10242,    0
102176,19920918,10220,    0
102176,19920919,10210,    0
102176,19920920,10210,    0
102176,19920921,10189,    0
102176,19920922,10122,    0
102176,19920923,10131,    0
102176,19920924,10176,    0
102176,19920925,10193,    0
102176,19920926,10196,    0
102176,19920927,10175,    0
102176,19920928,10181,    0
102176,19920929,10197,    0
102176,19920930,10199,    0
102176,19921001,10180,    0
102176,19921002,10148,    0
102176,19921003,10131,    0
102176,19921004,10193,    0
102176,19921005,10170,    0
102176,19921006,10120,    0
102176,19921007,10191,    0
102176,19921008,10218,    0
102176,19921009,10141,    0
102176,19921010,10209,    0
102176,19921011,10158,    0
102176,19921012,10252,    0
102176,19921013,10262,    0
102176,19921014,10069,    0
102176,19921015, 9899,    0
102176,19921016, 9935,    0
102176,19921017, 9970,    0
102176,19921018,10019,    0
102176,19921019,10060,    0
102176,19921020,10086,    0
102176,19921021,10043,    0
102176,19921022,10023,    0
102176,19921023, 9958,    0
102176,19921024, 9970,    0
102176,19921025, 9962,    0
102176,19921026,10034,    0
102176,19921027,10018,    0
102176,19921028, 9897,    0
102176,19921029, 9930,    0
102176,19921030,10109,    0
102176,19921031,10175,    0
102176,19921101,10158,    0
102176,19921102,10017,    0
102176,19921103,10037,    0
102176,19921104,10114,    0
102176,19921105,10223,    0
102176,19921106,10258,    0
102176,19921107,10170,    0
102176,19921108,10262,    0
102176,19921109,10188,    0
102176,19921110,10035,    0
102176,19921111, 9915,    0
102176,19921112, 9942,    0
102176,19921113,10011,    0
102176,19921114,10075,    0
102176,19921115,10065,    0
102176,19921116, 9922,    0
102176,19921117, 9892,    0
102176,19921118, 9977,    0
102176,19921119, 9964,    0
102176,19921120,10072,    0
102176,19921121,10096,    0
102176,19921122,10116,    0
102176,19921123,10144,    0
102176,19921124,10156,    0
102176,19921125,10043,    0
102176,19921126,10039,    0
102176,19921127,10170,    0
102176,19921128,10133,    0
102176,19921129,10198,    0
102176,19921130,10115,    0
102176,19921201,10082,    0
102176,19921202, 9930,    0
102176,19921203, 9859,    0
102176,19921204, 9833,    0
102176,19921205, 9922,    0
102176,19921206,10056,    0
102176,19921207, 9980,    0
102176,19921208,10133,    0
102176,19921209,10229,    0
102176,19921210,10288,    0
102176,19921211,10164,    0
102176,19921212,10064,    0
102176,19921213,10114,    0
102176,19921214,10102,    0
102176,19921215,10124,    0
102176,19921216,10112,    0
102176,19921217,10196,    0
102176,19921218,10126,    0
102176,19921219,10155,    0
102176,19921220,10247,    0
102176,19921221,10273,    0
102176,19921222,10296,    0
102176,19921223,10314,    0
102176,19921224,10333,    0
102176,19921225,10353,    0
102176,19921226,10388,    0
102176,19921227,10443,    0
102176,19921228,10448,    0
102176,19921229,10352,    0
102176,19921230,10287,    0
102176,19921231,10284,    0
102176,19930101,10363,    0
102176,19930102,10393,    0
102176,19930103,10390,    0
102176,19930104,10305,    0
102176,19930105,10243,    0
102176,19930106,10208,    0
102176,19930107,10212,    0
102176,19930108,10179,    0
102176,19930109,10141,    0
102176,19930110,10017,    0
102176,19930111, 9892,    0
102176,19930112, 9967,    0
102176,19930113,10047,    0
102176,19930114,10134,    0
102176,19930115,10152,    0
102176,19930116,10161,    0
102176,19930117,10141,    0
102176,19930118,10210,    0
102176,19930119,10144,    0
102176,19930120,10099,    0
102176,19930121,10129,    0
102176,19930122,10034,    0
102176,19930123,10111,    0
102176,19930124, 9932,    0
102176,19930125,10015,    0
102176,19930126,10078,    0
102176,19930127,10128,    0
102176,19930128,10140,    0
102176,19930129,10196,    0
102176,19930130,10299,    0
102176,19930131,10340,    0
102176,19930201,10407,    0
102176,19930202,10365,    0
102176,19930203,10372,    0
102176,19930204,10318,    0
102176,19930205,10283,    0
102176,19930206,10272,    0
102176,19930207,10352,    0
102176,19930208,10368,    0
102176,19930209,10360,    0
102176,19930210,10349,    0
102176,19930211,10345,    0
102176,19930212,10364,    0
102176,19930213,10381,    0
102176,19930214,10366,    0
102176,19930215,10334,    0
102176,19930216,10276,    0
102176,19930217,10184,    0
102176,19930218,10190,    0
102176,19930219,10038,    0
102176,19930220,10103,    0
102176,19930221,10024,    0
102176,19930222,10178,    0
102176,19930223,10281,    0
102176,19930224,10314,    0
102176,19930225,10238,    0
102176,19930226,10092,    0
102176,19930227,10092,    0
102176,19930228,10106,    0
102176,19930301,10229,    0
102176,19930302,10225,    0
102176,19930303,10247,    0
102176,19930304,10257,    0
102176,19930305,10175,    0
102176,19930306,10155,    0
102176,19930307,10221,    0
102176,19930308,10288,    0
102176,19930309,10268,    0
102176,19930310,10207,    0
102176,19930311,10265,    0
102176,19930312,10226,    0
102176,19930313,10211,    0
102176,19930314,10214,    0
102176,19930315,10244,    0
102176,19930316,10173,    0
102176,19930317,10148,    0
102176,19930318,10161,    0
102176,19930319,10222,    0
102176,19930320,10192,    0
102176,19930321,10112,    0
102176,19930322,10098,    0
102176,19930323,10146,    0
102176,19930324,10216,    0
102176,19930325,10240,    0
102176,19930326,10296,    0
102176,19930327,10278,    0
102176,19930328,10256,    0
102176,19930329,10248,    0
102176,19930330,10230,    0
102176,19930331,10173,    0
102176,19930401,10096,    0
102176,19930402,10138,    0
102176,19930403,10153,    0
102176,19930404,10096,    0
102176,19930405,10060,    0
102176,19930406, 9967,    0
102176,19930407,10068,    0
102176,19930408,10194,    0
102176,19930409,10210,    0
102176,19930410,10145,    0
102176,19930411,10105,    0
102176,19930412,10079,    0
102176,19930413,10067,    0
102176,19930414,10125,    0
102176,19930415,10182,    0
102176,19930416,10203,    0
102176,19930417,10128,    0
102176,19930418,10089,    0
102176,19930419,10154,    0
102176,19930420,10159,    0
102176,19930421,10068,    0
102176,19930422,10078,    0
102176,19930423,10097,    0
102176,19930424,10066,    0
102176,19930425,10060,    0
102176,19930426,10111,    0
102176,19930427,10205,    0
102176,19930428,10196,    0
102176,19930429,10180,    0
102176,19930430,10147,    0
102176,19930501,10093,    0
102176,19930502,10089,    0
102176,19930503,10218,    0
102176,19930504,10314,    0
102176,19930505,10305,    0
102176,19930506,10284,    0
102176,19930507,10269,    0
102176,19930508,10259,    0
102176,19930509,10224,    0
102176,19930510,10217,    0
102176,19930511,10202,    0
102176,19930512,10103,    0
102176,19930513, 9990,    0
102176,19930514, 9989,    0
102176,19930515,10061,    0
102176,19930516,10168,    0
102176,19930517,10162,    0
102176,19930518,10113,    0
102176,19930519,10132,    0
102176,19930520,10142,    0
102176,19930521,10146,    0
102176,19930522,10176,    0
102176,19930523,10212,    0
102176,19930524,10199,    0
102176,19930525,10167,    0
102176,19930526,10137,    0
102176,19930527,10045,    0
102176,19930528,10031,    0
102176,19930529,10111,    0
102176,19930530,10074,    0
102176,19930531,10080,    0
102176,19930601,10136,    0
102176,19930602,10128,    0
102176,19930603,10166,    0
102176,19930604,10217,    0
102176,19930605,10222,    0
102176,19930606,10201,    0
102176,19930607,10173,    0
102176,19930608,10188,    0
102176,19930609,10169,    0
102176,19930610,10106,    0
102176,19930611,10067,    0
102176,19930612,10078,    0
102176,19930613,10086,    0
102176,19930614,10137,    0
102176,19930615,10190,    0
102176,19930616,10141,    0
102176,19930617,10138,    0
102176,19930618,10129,    0
102176,19930619,10117,    0
102176,19930620,10148,    0
102176,19930621,10174,    0
102176,19930622,10164,    0
102176,19930623,10126,    0
102176,19930624,10165,    0
102176,19930625,10209,    0
102176,19930626,10183,    0
102176,19930627,10140,    0
102176,19930628,10193,    0
102176,19930629,10204,    0
102176,19930630,10185,    0
102176,19930701,10191,    0
102176,19930702,10180,    0
102176,19930703,10165,    0
102176,19930704,10203,    0
102176,19930705,10214,    0
102176,19930706,10218,    0
102176,19930707,10177,    0
102176,19930708,10155,    0
102176,19930709,10051,    0
102176,19930710,10043,    0
102176,19930711,10100,    0
102176,19930712,10130,    0
102176,19930713,10177,    0
102176,19930714,10110,    0
102176,19930715,10108,    0
102176,19930716,10111,    0
102176,19930717,10120,    0
102176,19930718,10132,    0
102176,19930719,10088,    0
102176,19930720,10040,    0
102176,19930721,10109,    0
102176,19930722,10182,    0
102176,19930723,10162,    0
102176,19930724,10103,    0
102176,19930725,10013,    0
102176,19930726,10058,    0
102176,19930727,10084,    0
102176,19930728,10105,    0
102176,19930729,10151,    0
102176,19930730,10123,    0
102176,19930731,10138,    0
102176,19930801,10206,    0
102176,19930802,10187,    0
102176,19930803,10150,    0
102176,19930804,10178,    0
102176,19930805,10138,    0
102176,19930806,10108,    0
102176,19930807,10183,    0
102176,19930808,10159,    0
102176,19930809,10086,    0
102176,19930810,10038,    0
102176,19930811,10080,    0
102176,19930812,10045,    0
102176,19930813,10185,    0
102176,19930814,10190,    0
102176,19930815,10141,    0
102176,19930816,10190,    0
102176,19930817,10285,    0
102176,19930818,10264,    0
102176,19930819,10242,    0
102176,19930820,10191,    0
102176,19930821,10165,    0
102176,19930822,10124,    0
102176,19930823,10112,    0
102176,19930824,10134,    0
102176,19930825,10152,    0
102176,19930826,10178,    0
102176,19930827,10178,    0
102176,19930828,10234,    0
102176,19930829,10238,    0
102176,19930830,10168,    0
102176,19930831,10226,    0
102176,19930901,10266,    0
102176,19930902,10180,    0
102176,19930903,10083,    0
102176,19930904,10108,    0
102176,19930905,10172,    0
102176,19930906,10170,    0
102176,19930907,10136,    0
102176,19930908,10058,    0
102176,19930909,10053,    0
102176,19930910,10041,    0
102176,19930911,10056,    0
102176,19930912,10081,    0
102176,19930913,10051,    0
102176,19930914, 9952,    0
102176,19930915, 9956,    0
102176,19930916,10040,    0
102176,19930917,10146,    0
102176,19930918,10226,    0
102176,19930919,10258,    0
102176,19930920,10209,    0
102176,19930921,10140,    0
102176,19930922,10147,    0
102176,19930923,10156,    0
102176,19930924,10160,    0
102176,19930925,10060,    0
102176,19930926,10011,    0
102176,19930927,10100,    0
102176,19930928,10157,    0
102176,19930929,10180,    0
102176,19930930,10138,    0
102176,19931001,10012,    0
102176,19931002, 9966,    0
102176,19931003, 9924,    0
102176,19931004, 9997,    0
102176,19931005,10031,    0
102176,19931006,10002,    0
102176,19931007,10059,    0
102176,19931008,10093,    0
102176,19931009,10048,    0
102176,19931010,10068,    0
102176,19931011,10011,    0
102176,19931012, 9910,    0
102176,19931013, 9968,    0
102176,19931014, 9987,    0
102176,19931015,10074,    0
102176,19931016,10154,    0
102176,19931017,10263,    0
102176,19931018,10402,    0
102176,19931019,10360,    0
102176,19931020,10214,    0
102176,19931021,10121,    0
102176,19931022,10276,    0
102176,19931023,10304,    0
102176,19931024,10284,    0
102176,19931025,10243,    0
102176,19931026,10292,    0
102176,19931027,10295,    0
102176,19931028,10293,    0
102176,19931029,10320,    0
102176,19931030,10310,    0
102176,19931031,10268,    0
102176,19931101,10215,    0
102176,19931102,10160,    0
102176,19931103,10145,    0
102176,19931104,10146,    0
102176,19931105,10154,    0
102176,19931106,10143,    0
102176,19931107,10108,    0
102176,19931108,10146,    0
102176,19931109,10167,    0
102176,19931110,10145,    0
102176,19931111,10089,    0
102176,19931112,10180,    0
102176,19931113,10166,    0
102176,19931114,10003,    0
102176,19931115,10242,    0
102176,19931116,10376,    0
102176,19931117,10397,    0
102176,19931118,10389,    0
102176,19931119,10341,    0
102176,19931120,10281,    0
102176,19931121,10246,    0
102176,19931122,10250,    0
102176,19931123,10184,    0
102176,19931124,10235,    0
102176,19931125,10280,    0
102176,19931126,10333,    0
102176,19931127,10338,    0
102176,19931128,10335,    0
102176,19931129,10314,    0
102176,19931130,10176,    0
102176,19931201,10101,    0
102176,19931202,10068,    0
102176,19931203,10118,    0
102176,19931204,10060,    0
102176,19931205,10172,    0
102176,19931206,10186,    0
102176,19931207,10006,    0
102176,19931208, 9934,    0
102176,19931209, 9832,    0
102176,19931210, 9995,    0
102176,19931211, 9947,    0
102176,19931212,10084,    0
102176,19931213, 9941,    0
102176,19931214,10032,    0
102176,19931215, 9868,    0
102176,19931216, 9803,    0
102176,19931217,10009,    0
102176,19931218,10116,    0
102176,19931219, 9926,    0
102176,19931220,10005,    0
102176,19931221, 9982,    0
102176,19931222, 9947,    0
102176,19931223, 9948,    0
102176,19931224, 9940,    0
102176,19931225, 9981,    0
102176,19931226,10016,    0
102176,19931227,10112,    0
102176,19931228,10102,    0
102176,19931229,10064,    0
102176,19931230,10006,    0
102176,19931231, 9962,    0
102176,19940101,10061,    0
102176,19940102, 9987,    0
102176,19940103, 9985,    0
102176,19940104, 9898,    0
102176,19940105, 9868,    0
102176,19940106, 9861,    0
102176,19940107, 9926,    0
102176,19940108,10078,    0
102176,19940109,10117,    0
102176,19940110,10043,    0
102176,19940111,10056,    0
102176,19940112,10013,    0
102176,19940113, 9988,    0
102176,19940114,10025,    0
102176,19940115,10048,    0
102176,19940116,10089,    0
102176,19940117,10189,    0
102176,19940118,10188,    0
102176,19940119,10172,    0
102176,19940120,10216,    0
102176,19940121,10206,    0
102176,19940122,10203,    0
102176,19940123,10100,    0
102176,19940124,10106,    0
102176,19940125,10008,    0
102176,19940126,10009,    0
102176,19940127, 9977,    0
102176,19940128,10006,    0
102176,19940129,10233,    0
102176,19940130,10113,    0
102176,19940131,10158,    0
102176,19940201,10119,    0
102176,19940202,10081,    0
102176,19940203,10079,    0
102176,19940204,10056,    0
102176,19940205,10118,    0
102176,19940206,10134,    0
102176,19940207,10150,    0
102176,19940208,10188,    0
102176,19940209,10174,    0
102176,19940210,10140,    0
102176,19940211,10263,    0
102176,19940212,10334,    0
102176,19940213,10353,    0
102176,19940214,10344,    0
102176,19940215,10278,    0
102176,19940216,10267,    0
102176,19940217,10236,    0
102176,19940218,10244,    0
102176,19940219,10254,    0
102176,19940220,10169,    0
102176,19940221,10154,    0
102176,19940222,10138,    0
102176,19940223,10082,    0
102176,19940224,10061,    0
102176,19940225,10158,    0
102176,19940226,10117,    0
102176,19940227,10033,    0
102176,19940228,10061,    0
102176,19940301,10124,    0
102176,19940302,10136,    0
102176,19940303,10136,    0
102176,19940304,10227,    0
102176,19940305,10154,    0
102176,19940306,10158,    0
102176,19940307,10105,    0
102176,19940308,10126,    0
102176,19940309,10148,    0
102176,19940310,10226,    0
102176,19940311,10217,    0
102176,19940312,10112,    0
102176,19940313, 9926,    0
102176,19940314,10049,    0
102176,19940315,10079,    0
102176,19940316,10032,    0
102176,19940317,10022,    0
102176,19940318,10065,    0
102176,19940319, 9960,    0
102176,19940320,10074,    0
102176,19940321,10160,    0
102176,19940322,10179,    0
102176,19940323,10060,    0
102176,19940324,10048,    0
102176,19940325, 9997,    0
102176,19940326,10083,    0
102176,19940327,10212,    0
102176,19940328,10124,    0
102176,19940329,10122,    0
102176,19940330,10142,    0
102176,19940331, 9985,    0
102176,19940401, 9831,    0
102176,19940402, 9985,    0
102176,19940403,10115,    0
102176,19940404, 9957,    0
102176,19940405,10033,    0
102176,19940406,10078,    0
102176,19940407,10042,    0
102176,19940408,10029,    0
102176,19940409, 9916,    0
102176,19940410,10050,    0
102176,19940411,10191,    0
102176,19940412,10176,    0
102176,19940413,10111,    0
102176,19940414,10090,    0
102176,19940415,10174,    0
102176,19940416,10244,    0
102176,19940417,10169,    0
102176,19940418,10156,    0
102176,19940419,10102,    0
102176,19940420,10086,    0
102176,19940421,10078,    0
102176,19940422,10126,    0
102176,19940423,10094,    0
102176,19940424,10089,    0
102176,19940425,10107,    0
102176,19940426,10186,    0
102176,19940427,10241,    0
102176,19940428,10282,    0
102176,19940429,10278,    0
102176,19940430,10204,    0
102176,19940501,10261,    0
102176,19940502,10285,    0
102176,19940503,10195,    0
102176,19940504,10104,    0
102176,19940505,10154,    0
102176,19940506,10182,    0
102176,19940507,10177,    0
102176,19940508,10114,    0
102176,19940509,10171,    0
102176,19940510,10186,    0
102176,19940511,10174,    0
102176,19940512,10168,    0
102176,19940513,10189,    0
102176,19940514,10124,    0
102176,19940515,10049,    0
102176,19940516,10092,    0
102176,19940517,10056,    0
102176,19940518,10064,    0
102176,19940519,10068,    0
102176,19940520,10075,    0
102176,19940521,10086,    0
102176,19940522,10089,    0
102176,19940523,10094,    0
102176,19940524,10114,    0
102176,19940525,10104,    0
102176,19940526,10111,    0
102176,19940527,10148,    0
102176,19940528,10182,    0
102176,19940529,10185,    0
102176,19940530,10236,    0
102176,19940531,10198,    0
102176,19940601,10169,    0
102176,19940602,10048,    0
102176,19940603,10055,    0
102176,19940604,10031,    0
102176,19940605,10098,    0
102176,19940606,10160,    0
102176,19940607,10155,    0
102176,19940608,10171,    0
102176,19940609,10200,    0
102176,19940610,10198,    0
102176,19940611,10270,    0
102176,19940612,10318,    0
102176,19940613,10276,    0
102176,19940614,10214,    0
102176,19940615,10165,    0
102176,19940616,10107,    0
102176,19940617,10140,    0
102176,19940618,10073,    0
102176,19940619,10082,    0
102176,19940620,10155,    0
102176,19940621,10144,    0
102176,19940622,10136,    0
102176,19940623,10234,    0
102176,19940624,10212,    0
102176,19940625,10111,    0
102176,19940626,10146,    0
102176,19940627,10211,    0
102176,19940628,10206,    0
102176,19940629,10166,    0
102176,19940630,10253,    0
102176,19940701,10246,    0
102176,19940702,10194,    0
102176,19940703,10160,    0
102176,19940704,10141,    0
102176,19940705,10166,    0
102176,19940706,10187,    0
102176,19940707,10146,    0
102176,19940708,10147,    0
102176,19940709,10200,    0
102176,19940710,10237,    0
102176,19940711,10239,    0
102176,19940712,10221,    0
102176,19940713,10192,    0
102176,19940714,10177,    0
102176,19940715,10209,    0
102176,19940716,10220,    0
102176,19940717,10229,    0
102176,19940718,10206,    0
102176,19940719,10198,    0
102176,19940720,10199,    0
102176,19940721,10193,    0
102176,19940722,10191,    0
102176,19940723,10198,    0
102176,19940724,10164,    0
102176,19940725,10139,    0
102176,19940726,10178,    0
102176,19940727,10187,    0
102176,19940728,10150,    0
102176,19940729,10169,    0
102176,19940730,10158,    0
102176,19940731,10120,    0
102176,19940801,10112,    0
102176,19940802,10179,    0
102176,19940803,10214,    0
102176,19940804,10195,    0
102176,19940805,10170,    0
102176,19940806,10211,    0
102176,19940807,10213,    0
102176,19940808,10188,    0
102176,19940809,10161,    0
102176,19940810,10091,    0
102176,19940811,10038,    0
102176,19940812,10050,    0
102176,19940813,10100,    0
102176,19940814,10133,    0
102176,19940815,10209,    0
102176,19940816,10214,    0
102176,19940817,10071,    0
102176,19940818,10024,    0
102176,19940819,10039,    0
102176,19940820,10104,    0
102176,19940821,10160,    0
102176,19940822,10198,    0
102176,19940823,10159,    0
102176,19940824,10111,    0
102176,19940825,10086,    0
102176,19940826,10077,    0
102176,19940827,10084,    0
102176,19940828,10079,    0
102176,19940829,10092,    0
102176,19940830,10155,    0
102176,19940831,10170,    0
102176,19940901,10104,    0
102176,19940902,10107,    0
102176,19940903,10114,    0
102176,19940904,10116,    0
102176,19940905,10120,    0
102176,19940906,10145,    0
102176,19940907,10079,    0
102176,19940908,10044,    0
102176,19940909, 9990,    0
102176,19940910,10004,    0
102176,19940911,10050,    0
102176,19940912,10043,    0
102176,19940913,10070,    0
102176,19940914,10056,    0
102176,19940915, 9825,    0
102176,19940916, 9891,    0
102176,19940917,10054,    0
102176,19940918,10177,    0
102176,19940919,10182,    0
102176,19940920,10114,    0
102176,19940921,10172,    0
102176,19940922,10236,    0
102176,19940923,10262,    0
102176,19940924,10186,    0
102176,19940925,10178,    0
102176,19940926,10153,    0
102176,19940927,10130,    0
102176,19940928,10181,    0
102176,19940929,10173,    0
102176,19940930,10179,    0
102176,19941001,10196,    0
102176,19941002,10131,    0
102176,19941003,10008,    0
102176,19941004,10116,    0
102176,19941005,10228,    0
102176,19941006,10318,    0
102176,19941007,10256,    0
102176,19941008,10220,    0
102176,19941009,10227,    0
102176,19941010,10257,    0
102176,19941011,10254,    0
102176,19941012,10293,    0
102176,19941013,10331,    0
102176,19941014,10269,    0
102176,19941015,10208,    0
102176,19941016,10248,    0
102176,19941017,10280,    0
102176,19941018,10242,    0
102176,19941019,10153,    0
102176,19941020,10130,    0
102176,19941021,10100,    0
102176,19941022, 9994,    0
102176,19941023, 9925,    0
102176,19941024,10002,    0
102176,19941025,10011,    0
102176,19941026, 9978,    0
102176,19941027,10016,    0
102176,19941028,10046,    0
102176,19941029,10036,    0
102176,19941030, 9967,    0
102176,19941031, 9942,    0
102176,19941101,10044,    0
102176,19941102,10200,    0
102176,19941103,10187,    0
102176,19941104,10161,    0
102176,19941105,10123,    0
102176,19941106,10113,    0
102176,19941107,10134,    0
102176,19941108,10132,    0
102176,19941109,10125,    0
102176,19941110,10097,    0
102176,19941111,10168,    0
102176,19941112,10196,    0
102176,19941113,10155,    0
102176,19941114,10038,    0
102176,19941115,10022,    0
102176,19941116,10078,    0
102176,19941117,10053,    0
102176,19941118,10108,    0
102176,19941119,10133,    0
102176,19941120,10121,    0
102176,19941121,10215,    0
102176,19941122,10256,    0
102176,19941123,10232,    0
102176,19941124,10240,    0
102176,19941125,10304,    0
102176,19941126,10249,    0
102176,19941127,10260,    0
102176,19941128,10303,    0
102176,19941129,10332,    0
102176,19941130,10326,    0
102176,19941201,10315,    0
102176,19941202,10273,    0
102176,19941203,10200,    0
102176,19941204,10127,    0
102176,19941205,10081,    0
102176,19941206,10127,    0
102176,19941207,10116,    0
102176,19941208,10031,    0
102176,19941209,10085,    0
102176,19941210,10143,    0
102176,19941211,10141,    0
102176,19941212,10148,    0
102176,19941213,10153,    0
102176,19941214,10243,    0
102176,19941215,10280,    0
102176,19941216,10209,    0
102176,19941217,10242,    0
102176,19941218,10118,    0
102176,19941219,10094,    0
102176,19941220,10131,    0
102176,19941221,10178,    0
102176,19941222,10304,    0
102176,19941223,10373,    0
102176,19941224,10302,    0
102176,19941225,10187,    0
102176,19941226,10053,    0
102176,19941227, 9894,    0
102176,19941228, 9967,    0
102176,19941229, 9925,    0
102176,19941230, 9830,    0
102176,19941231, 9835,    0
102176,19950101, 9893,    0
102176,19950102,10065,    0
102176,19950103,10310,    0
102176,19950104,10342,    0
102176,19950105,10285,    0
102176,19950106,10210,    0
102176,19950107,10329,    0
102176,19950108,10262,    0
102176,19950109,10128,    0
102176,19950110, 9969,    0
102176,19950111,10006,    0
102176,19950112,10178,    0
102176,19950113,10318,    0
102176,19950114,10252,    0
102176,19950115,10237,    0
102176,19950116,10212,    0
102176,19950117,10100,    0
102176,19950118,10029,    0
102176,19950119,10088,    0
102176,19950120,10059,    0
102176,19950121,10080,    0
102176,19950122, 9872,    0
102176,19950123, 9827,    0
102176,19950124, 9936,    0
102176,19950125, 9954,    0
102176,19950126, 9859,    0
102176,19950127,10023,    0
102176,19950128, 9874,    0
102176,19950129, 9905,    0
102176,19950130,10065,    0
102176,19950131,10176,    0
102176,19950201,10058,    0
102176,19950202,10215,    0
102176,19950203,10257,    0
102176,19950204,10180,    0
102176,19950205,10218,    0
102176,19950206,10110,    0
102176,19950207,10031,    0
102176,19950208,10005,    0
102176,19950209,10032,    0
102176,19950210,10059,    0
102176,19950211, 9982,    0
102176,19950212,10003,    0
102176,19950213,10063,    0
102176,19950214,10026,    0
102176,19950215, 9959,    0
102176,19950216, 9977,    0
102176,19950217, 9919,    0
102176,19950218,10059,    0
102176,19950219,10058,    0
102176,19950220,10098,    0
102176,19950221,10073,    0
102176,19950222,10108,    0
102176,19950223, 9973,    0
102176,19950224, 9940,    0
102176,19950225, 9933,    0
102176,19950226,10013,    0
102176,19950227,10123,    0
102176,19950228,10089,    0
102176,19950301,10016,    0
102176,19950302,10007,    0
102176,19950303, 9917,    0
102176,19950304,10035,    0
102176,19950305, 9939,    0
102176,19950306, 9913,    0
102176,19950307,10045,    0
102176,19950308,10015,    0
